question_id,record_id,regex_passed,regex_signals,agent_decision,kept
HRS3_PREGNANCY,pubmed:35459153,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35459918,false,outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35460494,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35460626,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35460673,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35460931,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35461959,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35461988,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35464009,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35464021,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35464026,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35464031,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35464038,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35464769,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35464985,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35464990,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35465162,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35465346,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35465693,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35466910,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35466983,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35467053,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35467292,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35468032,false,population|outcome,retain,false
HRS3_PREGNANCY,pubmed:35468401,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35468408,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35468423,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35468506,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35468773,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35469764,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35470136,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35470163,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35470187,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35470646,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35470763,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35470917,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35471225,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35472152,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35472279,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35472311,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35472742,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35473319,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35473538,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35473965,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35474389,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35474433,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35474541,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35475146,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35475538,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35475799,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35475841,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35476398,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35476806,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35477235,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35477321,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35477329,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35478128,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35478211,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35478600,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35479292,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35480546,false,population|outcome,retain,false
HRS3_PREGNANCY,pubmed:35481825,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35482504,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35482784,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35482938,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35483173,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35483559,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35483963,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35484292,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35484448,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35484547,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35484595,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35485135,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35485158,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35485386,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35485659,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35485812,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35485997,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35486235,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35487171,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35487505,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35488139,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35488214,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35488306,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35488863,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35489088,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35489472,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35490194,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35490423,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35490796,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35491940,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35493075,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35493311,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35494893,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35495419,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35495908,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35495946,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35495961,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35496039,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35497370,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35499247,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35499596,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35499912,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35500028,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35500105,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35500455,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35501489,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35501553,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35501827,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35502335,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35502509,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35502620,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35502921,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35503790,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35504088,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35504090,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35504473,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35504597,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35505080,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35505092,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35505416,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35506256,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35506742,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35506777,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35508343,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35508627,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35509085,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35509827,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35510205,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35510934,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35511308,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35511609,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35512032,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35512035,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35512239,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35512547,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35512554,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35512778,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35513447,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35513779,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35513839,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35514019,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35514211,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35514236,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35522592,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35523481,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35523674,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35524336,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35524695,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35524733,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35524734,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35525316,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35526059,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35526456,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35527006,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35529334,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35529494,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35530148,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35531602,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35531933,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35531991,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35532112,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35533447,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35533732,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35533917,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35534267,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35535480,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35535980,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35535981,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35536363,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35536791,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35542385,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35543146,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35543856,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35543968,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35544150,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35544337,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35545061,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35545339,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35545363,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35545395,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35545756,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35548055,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35548366,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35549255,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35549805,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35550660,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35550672,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35550785,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35550924,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35550944,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35551371,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35551976,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35552471,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35552681,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35553398,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35556208,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35557037,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35557671,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35558981,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35560315,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35560731,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35561465,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35561708,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35561720,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35561806,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35562720,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35563140,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35563172,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35563311,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35563527,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35564002,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565651,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35565659,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35565670,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565674,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35565683,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565735,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565775,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565788,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35565793,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35565817,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35565819,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565848,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565860,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35565867,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35565868,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35565907,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35565911,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35565956,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35566276,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35566753,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35567300,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35567654,false,outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35568487,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35568576,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35568996,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35569125,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35569272,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35569538,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35569621,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35570039,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35570040,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35570598,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35570945,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35570953,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35571060,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35571128,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35571501,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35571749,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35571879,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35571897,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35571913,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35573407,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35573945,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35574476,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35574856,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35575290,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35575613,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35575618,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35575868,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35575960,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35576970,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35577120,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35577577,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35577692,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35578268,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35578340,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35578613,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35579121,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35580268,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35580408,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35580958,false,outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35581072,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35581076,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35581092,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35581922,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35582955,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35582969,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35583617,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35583618,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35583836,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35584129,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35585828,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35587079,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35587817,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35587965,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35588001,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35588090,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35588526,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35588617,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35588638,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35588671,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35589070,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35589071,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35589725,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35589962,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35591792,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35592285,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35592561,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35592592,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35593209,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35593389,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35593701,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35594029,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35594133,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35594692,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35594804,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35594946,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35595438,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35595847,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35596165,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35596262,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35596561,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35596655,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35597169,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35597902,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35598508,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35599326,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35599682,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35600579,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35600602,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35600832,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35600835,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35601441,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35601505,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:35602107,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35602873,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35603062,false,outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35603468,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35603828,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35604165,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35604582,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35605290,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35605296,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35605573,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35606145,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35608725,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35609006,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35609734,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35610698,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35610771,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35610961,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35610964,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35612360,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35613019,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35613138,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35613795,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35615835,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35615974,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35617449,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35617876,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35617940,false,,deprioritize,false
HRS3_PREGNANCY,pubmed:35617975,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35618557,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35618903,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35619053,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35619134,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35619572,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35619598,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35619672,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35620029,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35621053,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35622266,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:35622384,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:35622559,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35622593,true,exposure|population|outcome,deprioritize,false
