record_id,question_id,pmid,pmcid,section_title,paragraph_position,sentence_position,xml_locator,evidence_type,matched_exposure_terms,matched_population_terms,matched_outcome_terms,dose_mentions,evidence_sentence,sentence_sha256,extraction_authority,human_verified,eligibility_claim,effect_estimate_claim
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.1. Dietary Calcium Intake and Supplementation,28,2,article[pmcid='PMC8707627']/body//p[28]/sentence[2],exposure_dose,vitamin D,,,500 mg,"The clinical trial, “Women’s Health Initiative Calcium and vitamin D”, randomized 36,282 women in a post-menopausal state to receive either 500 mg of calcium carbonate and 200 UI of vitamin D3 two times per day or a placebo.",90c9e6531fc9e19a2ca8bdb8903c485bad4198ac392a9af58d9bbefc1b2544cf,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,31,3,article[pmcid='PMC8707627']/body//p[31]/sentence[3],exposure_outcome,cholecalciferol,kidney stone,stone,,"demonstrated that after adjusting for potential confounders, patients who presented at least one episode of kidney stone events compared to controls had similar serum 25-hydroxycholecalciferol, whereas patients in the highest quartile for 1,25-dihydroxycholecalciferol and FGF-23 had significantly higher odds for stone events compared to the lowest quartile [56].",dc4be986335bbcb2e91096ac0e9b458c93f87d18ad6a4ba6210e42c30865a4a9,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,32,1,article[pmcid='PMC8707627']/body//p[32]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"Although elevated calcitriol levels have been found to be deleterious to the risk of kidney stone formation, probably due to a direct increase in urinary calcium excretion, the association between serum 25-hydroxyvitamin D concentration, and thus of vitamin D administration, and incident kidney stone events is yet to be clarified.",0deec4f51c81de974a82d10ad417165cee01b50f298e5ad455d5efd172005233,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,33,1,article[pmcid='PMC8707627']/body//p[33]/sentence[1],exposure_outcome,cholecalciferol,hypercalciur,hypercalciur|stone,,Studies analyzing a causative role between serum 25-hydroxycholecalciferol and hypercalciuria in any phenotype of stone disease did not find any significant association.,dc7971e8abf8571ef959bfdda28613d8d992b0044c35049b23ba9992238c895a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,33,2,article[pmcid='PMC8707627']/body//p[33]/sentence[2],exposure_outcome,vitamin D,hypercalciur|kidney stone,hypercalciur|stone,,"However, when only hypercalciuric kidney stone formers were taken into account, a correlation with vitamin D was found [55,105,106].",994d032846d9a7760583a48136b05a83ef159a7de1fe2fab220e33c70fb5e801,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,34,1,article[pmcid='PMC8707627']/body//p[34]/sentence[1],exposure_outcome,vitamin D,nephrolith,nephrolith,,"Epidemiological data from observational studies are conflictive: a cross-sectional analysis of the National Health Nutrition Examination Survey III including more than 16,000 men and women showed no association between 25-hydroxyvitamin D and self-reported history of nephrolithiasis [52].",0cee3340565572c98f43a441b78685ed6f99276d933536641de9dc2db8959233,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,35,1,article[pmcid='PMC8707627']/body//p[35]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,,"However, when three bigger prospective cohorts were studied (Health Professionals Follow-up Study (HPFS), Nurses’ Health Studies (NHS) I, and NHS II), for a total of 193,551 participants, only the NHS II vitamin D supplementation group was linked to a slightly higher risk of kidney stone events (Hazard Ratio 1.18, p = 0.02).",d15ac6ed5b897c89aff69c43bc8cf16e71d9d77d4e54c5f2c964a9636f9bc1a3,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,36,1,article[pmcid='PMC8707627']/body//p[36]/sentence[1],exposure_outcome,vitamin D,nephrolith,nephrolith,,"Moreover, a recent meta-analysis investigated the role of circulating active and inactive vitamin D on the risk of incident nephrolithiasis.",f1fbdc81ac65a30fcd51b7e70a16b0fb9c22b69089c0e8ef6e1c44b96f3335a0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,36,5,article[pmcid='PMC8707627']/body//p[36]/sentence[5],exposure_outcome,cholecalciferol,hypercalciur,hypercalciur|stone,,"Calcium stone formers had higher circulating calcitriol concentration compared to controls, whereas patients with hypercalciuria had both raised 1,25-dihydroxycholecalciferol and markedly increased 25-hydroxycholecalciferol.",5031e1da12cc846cac0ab005d4282cdfe018209c999050b6917adfdf5dbfdc57,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,36,7,article[pmcid='PMC8707627']/body//p[36]/sentence[7],exposure_outcome,cholecalciferol,hypercalciur|kidney stone,hypercalciur|stone,,"Based on these findings, the authors concluded that, while serum calcitriol concentration appear to be higher in all kidney stone phenotypes, 25-hydroxycholecalciferol is increased only in hypercalciuric stone formers [51].",9b2f39fe9156dc0b9fa6b117ae3aeb63568cb9078f1256bb0865789f46dfb463,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,37,1,article[pmcid='PMC8707627']/body//p[37]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,,"Until now, evidence presented looked at the association between serum vitamin D concentration and the risk for kidney stone disease.",02b4aa86a5837800f864a838bbd37563be1a2e09176ae5d2cb8b0940a173f1e5,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,38,1,article[pmcid='PMC8707627']/body//p[38]/sentence[1],exposure_outcome,vitamin D,Kidney stone,stone,,"Kidney stone episodes were described as adverse events in two randomized placebo-controlled clinical trials on concomitant vitamin D administration and calcium supplementation [99,108].",7dac9b2ccedb1362a55bbfaf11a47be7c376763554489f5da19ff1b155939231,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,39,1,article[pmcid='PMC8707627']/body//p[39]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,"In post-menopausal women affected by vitamin D insufficiency, the simultaneous administration of calcium citrate and vitamin D increased the risk of both hypercalcemia and hypercalciuria [109].",d862d4834245867466610447db9be630801ef8e17786887f65295ce18b62a2ba,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,39,3,article[pmcid='PMC8707627']/body//p[39]/sentence[3],exposure_outcome,vitamin D,,stone|urinary calcium,,"Dietary calcium intake and calcium supplementation during meals reduce urinary oxalate excretion, thus reducing calcium oxalate supersaturation, whereas calcium administration between meals and an excessive vitamin D supplementation might increase urinary calcium excretion without affecting oxaluria, thus increasing the risk for stone formation.",c777c8af1b629e4ba2ac0bfb86f58456e82230ab3c7167b890a5feaa767374f4,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,40,1,article[pmcid='PMC8707627']/body//p[40]/sentence[1],exposure_outcome,vitamin D,hypercalciur|kidney stone,hypercalciur|stone,,"To answer this unresolved question, a meta-analysis from Malihi and colleagues [110] on 48 studies and more than 19,000 participants concluded that long-term vitamin D administration increased the risk for hypercalciuria up to 64% compared to placebo, although no difference in reported kidney stone events was found.",6306aa1259a3af3653690fb90b9c1f50d10ed95a2b27c65444615ad5b8b84bd6,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,40,2,article[pmcid='PMC8707627']/body//p[40]/sentence[2],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,"Moreover, in a sub-group analysis, the risk for hypercalciuria was found to be independent of baseline circulating 25-hydroxyvitamin D concentration, vitamin D dosage, and concomitant calcium supplementation.",72ed6ae7a1cdc20bba57ae7a289442a54857e908211ba8b79df8cd2a1ca77fcf,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,40,3,article[pmcid='PMC8707627']/body//p[40]/sentence[3],exposure_outcome,vitamin D,,urinary calcium,,"However, there are only limited data on changes in urinary calcium excretion after initiating nutritional vitamin D supplementation, and the results were contradictory [111,112].",39c2d5d0bbb115ab517d1163f0bacf631f7386241908f27d1954e785cae9b0af,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,42,1,article[pmcid='PMC8707627']/body//p[42]/sentence[1],exposure_outcome,vitamin D|Vitamin D,hypercalcemia|kidney stone,hypercalcemia|stone,"100,000 IU","Recently, the Vitamin D Assessment Study, a randomized, placebo-controlled, double-blind clinical trial investigating the incidence of kidney stones and hypercalcemia in 5110 subjects randomized to receive a high monthly dose of vitamin D (100,000 IU/month) or placebo, concluded that after a median follow-up of 3.3 years, high-dose vitamin D administration does not increase the risk of stone formation and hypercalcemia in the general population [114].",5081b5c36735dfb405626af73951943c59dceda0db29f30392a93f164a90739f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,5.2. Vitamin D Supplementation,43,2,article[pmcid='PMC8707627']/body//p[43]/sentence[2],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,Reports from Great Britain and Switzerland in the 1950s drew attention to an epidemy of hypercalcemia in infants associated with vitamin D-fortified milk [115].,ae82aa2acca664f7bbc88fa31174427537db82de2e63aaa0db8d6c8cb22b360c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,6. Conclusions,44,5,article[pmcid='PMC8707627']/body//p[44]/sentence[5],exposure_outcome,cholecalciferol|vitamin D,kidney stone,stone|urinary calcium,,"Higher circulating active vitamin D has been reported in some kidney stone formers, whereas serum 25-hydroxycholecalciferol seems to be increased only in patients who already present with increased urinary calcium excretion.",b38019d7cd8e6ccce01fd2bba997f0ff81ded195312a2beccc2bf1ca94caddc5,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,6. Conclusions,44,6,article[pmcid='PMC8707627']/body//p[44]/sentence[6],exposure_outcome,vitamin D,kidney stone,stone,,"Literature regarding the role of nutritional vitamin D supplements in the risk for kidney stones is controversial, in part because the majority of these studies did not analyze additional risk factors and calcium consumption or supplementation.",c749b28ed8a223d491d6905f3d3997fae6a32caf3d4cee9bbc32a22f1b7ba7af,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,6. Conclusions,44,7,article[pmcid='PMC8707627']/body//p[44]/sentence[7],exposure_outcome,vitamin D,hypercalciur,hypercalciur|stone,,"However, taken together, these observations might suggest that vitamin D administration worsens the risk for stone formation in patients predisposed to hypercalciuria.",3b72310167aaafafd9adca34956eb6d59b2a9f44755fedf452ee8369870c4e73,agent_fulltext_extraction_only,,false,false
REC-PUBMED-34959915,B2,34959915,PMC8707627,6. Conclusions,44,8,article[pmcid='PMC8707627']/body//p[44]/sentence[8],exposure_outcome,vitamin D,kidney stone,stone,,"Additional prospective, diet-controlled clinical trials including 24,25-hydroxyvitamin D/25-hydroxyvitamin D ratio determination or genotyping for CYP24A1 should be performed to better investigate the role of mineral and bone derangements on the risk for kidney stones.",a3fb94a161bc085e834fa132811c0c52957d671fb8c651ed8c695dbd043ad07f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,1. Introduction,2,3,article[pmcid='PMC9032836']/body//p[2]/sentence[3],exposure_outcome,cholecalciferol,hypercalcemia,hypercalcemia,,"However, despite a lack of hypervitaminosis D (25-OH vit D > 80 ng/mL), 40% of the patients experienced hypercalcemia (serum ionized calcium concentration (iCa) > 1.32 mmol/L) during cholecalciferol therapy [15].",0d9f89ba544219ae18dc41bfb9e00c61e166b141d91d0fab20ebf330aea15bef,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,1. Introduction,2,4,article[pmcid='PMC9032836']/body//p[2]/sentence[4],exposure_outcome,cholecalciferol|vitamin D,hypercalcemia,hypercalcemia,,The purpose of this study was to ascertain if lowering the target 25-OH vit D to ≥20 ng/mL (to ameliorate vitamin D deficiency versus achievement of serum concentrations observed in healthy subjects) would also reduce the incidence of hypercalcemia during cholecalciferol therapy.,f7b03d34e509300c48be9400b7db7077be51c2c5967f9692303f2d8a3205c061,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,2. Materials and Methods,3,1,article[pmcid='PMC9032836']/body//p[3]/sentence[1],exposure_dose,cholecalciferol|vitamin D,,,"10,000 IU","Adult patients with vitamin D deficiency (25-OH vit D < 20 ng/mL) [17,18], admitted to the trauma ICU, and given 10,000 IU of liquid cholecalciferol daily were evaluated.",334767c500db4d9c55253bd8e327cfec10a3fb1b21293b90efd3d5f19299ad2b,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,2. Materials and Methods,3,4,article[pmcid='PMC9032836']/body//p[3]/sentence[4],exposure_outcome,Cholecalciferol,hypercalcemia,hypercalcemia,,"Cholecalciferol therapy was discontinued when the target 25-OH vit D was achieved or when the patient was discharged from the trauma ICU, enteral nutrition therapy was discontinued, the nutrition support service signed off the case, or if the patient experienced hypercalcemia.",dbc143d45ecd11a13904250265ee8d38d72fcb3de0c2fb393f50e773836e2a95,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,2. Materials and Methods,4,3,article[pmcid='PMC9032836']/body//p[4]/sentence[3],exposure_dose,vitamin D,,,533 IU|800 mg,These formulas contained 400–533 IU of vitamin D3 and 667–800 mg of elemental calcium per 1000 kcals.,e56b59d3e9eafa4e94509b7b6c0eeb211515d526a3f6b0e6e40f93197b693725,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,12,5,article[pmcid='PMC9032836']/body//p[12]/sentence[5],exposure_dose,cholecalciferol,,,"540,000 IU","In a reanalysis of the VitDAL-ICU trial [9], critically ill patients who did not expire within the first seven days of ICU admission required an ICU duration of stay of at least a week, and given a large single dosage of cholecalciferol (540,000 IU) experienced a reduction in mortality when compared to those who received placebo [10].",ce8a7c5b07b6bca18d3e74a078802c709612c7f30707b077144a29e9bc99cd3c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,13,2,article[pmcid='PMC9032836']/body//p[13]/sentence[2],exposure_dose,cholecalciferol,,,"540,000 IU","We were concerned regarding the safety of a large single dose (540,000 IU) of cholecalciferol in addition to the practicalities of its administration in hospitalized ICU patients via a feeding tube.",a7be6a6fca4ec606d650a1a0b5bae918e23d60969eef9d19cacdc07b383965a2,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,13,4,article[pmcid='PMC9032836']/body//p[13]/sentence[4],exposure_dose,cholecalciferol,,,"10,000 IU|400 IU","We anticipated that patients would be given 10,000 IU of commercially available liquid cholecalciferol (400 IU/mL for a total of 25 mL) daily per the feeding tube until the target 25-OH vit D was achieved.",34bfe510d98fa1a737418b02a8d40529958ad58b919c7be03fccfcaf468e39e0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,14,5,article[pmcid='PMC9032836']/body//p[14]/sentence[5],exposure_outcome,cholecalciferol,hypercalcemia,hypercalcemia,,These rates of hypercalcemia are significant given the low incidence of hypercalcemia for the large single cholecalciferol dosage trials (VIOLET [36] and VitDAL-ICU [9]).,df968a5fb41ba22e868a60c70dcaf4b6e433bbdfad263e25898f84fa29b8ff08,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,14,13,article[pmcid='PMC9032836']/body//p[14]/sentence[13],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"Prior to initiation of vitamin D therapy at our institution, only 6 of 100 consecutive patients (6%) admitted to the TICU with severe traumatic injuries exhibited hypercalcemia [31].",625186539e3295dfe7166fd8595fa5d5f2edd83837e8bdf0bae75ce63518b4e3,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,15,1,article[pmcid='PMC9032836']/body//p[15]/sentence[1],exposure_outcome,cholecalciferol,hypercalcemia,hypercalcemia,,"We suspect the greater incidence of hypercalcemia for the higher target group was attributed to achievement of a higher 25-OH vit D, a more prolonged duration of cholecalciferol therapy, and a higher baseline 25-OH vit D and greater baseline iCa than that of the lower 25-OH vit D target group.",05c77639b05bd07683bae8a08bd473211233c50f624d1b6fb30bbe22f6cea9ff,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,15,10,article[pmcid='PMC9032836']/body//p[15]/sentence[10],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"Potential aberrations in protein binding theoretically could have possibly led to exaggerated vitamin D expression, resulting in hypercalcemia and hyperphosphatemia [34,39].",48be0cf8a3d60c1f05edab80766ac18080b7a1b67aa66467e044d61973c6f9a7,agent_fulltext_extraction_only,,false,false
REC-PUBMED-35458212,B2,35458212,PMC9032836,4. Discussion,16,4,article[pmcid='PMC9032836']/body//p[16]/sentence[4],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"Lack of determination of VDBP, free 25-OH vit D, free and total 1.25 di hydroxy vit D, vitamin D metabolites, and parathyroid hormone concentration could have provided further mechanistic insight for the etiology of hypercalcemia.",c21548db9dcd3f62b3ff8051b7f2efe1fc41a1278bac2772e1230533302e8c7a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Introduction,4,1,article[pmcid='PMC9478201']/body//p[4]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,"Calcium intake and vitamin D supplementation have been thought to be risk factors for hypercalciuria because they can increase intestinal absorption of calcium and cause hypercalcemia, even without KDT (12).",81f76b0287c9a2268223d30f4aa6286c4936b7f653f01a3ff8076f2a408fe8dc,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Introduction,4,3,article[pmcid='PMC9478201']/body//p[4]/sentence[3],exposure_outcome,vitamin D,kidney stone|urolith,stone|urolith,,"In addition, as vitamin D levels in patients with urolithiasis are lower than those in the normal population, vitamin D deficiency is thought to increase the occurrence of kidney stone formation (13).",ce01479b16d84d2baa355d8d47a36a179e09f091cdebe48a5d980a06494d77f2,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Introduction,4,4,article[pmcid='PMC9478201']/body//p[4]/sentence[4],exposure_outcome,vitamin D,hypercalciur|kidney stone,hypercalciur|stone,,"Therefore, whether calcium intake and vitamin D supplementation worsen hypercalciuria and promote kidney stone formation as well as the optimal level of 25-hydroxyvitamin D (25-OH-D3) and appropriate use of vitamin D supplementation in patients with KDT remain controversial.",5adcffd767f2e3d21a2ade778f64bb12c95e42211a5f22031194525f365baa57,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Introduction,5,1,article[pmcid='PMC9478201']/body//p[5]/sentence[1],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urolith,,"Considering the above-mentioned arguments, in this study, we aimed to establish the correlation between vitamin D3 dose and the occurrence of hypercalciuria/urolithiasis in patients undergoing KDT.",05060390d60794d6db222756c725ca06e0b0a8a8ea9ff9f60e87b906fabf2116,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Participants,6,5,article[pmcid='PMC9478201']/body//p[6]/sentence[5],exposure_outcome,vitamin D,urolith,urolith,,"Patients who already had urolithiasis and received hydrochlorothiazide before KDT, failed to maintain KDT for 3 months, did not take the prescribed calcium and vitamin D3 supplementation properly, or did not undergo endocrinological follow-up studies including biochemical laboratory tests, were excluded.",d106b4012658bdfaaf086e717d5f11a446630f39857716d9c832a1cf4eda93cf,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Participants,7,3,article[pmcid='PMC9478201']/body//p[7]/sentence[3],exposure_dose,vitamin D,,,"100 mg|1,000 IU","We used a combination tablet containing 100 mg of calcium and 1,000 IU of vitamin D3 per pill for calcium and vitamin D supplementation.",aeb365f950cd87f73bc1b4fa8edfbe0d956c670039dd62d45d0ff9031dd00d13,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Participants,7,4,article[pmcid='PMC9478201']/body//p[7]/sentence[4],exposure_dose,vitamin D,,,"50 mg|500 IU|100 mg|1,000 IU|150 mg|1,500 IU|200 mg|2,000 IU","Daily doses of calcium and vitamin D3 were approximated based on weight: 0.5 tablets (elemental 50 mg of calcium and 500 IU of vitamin D3) for a bodyweight up to 10 kg, 1.0 tablet (100 mg of elemental calcium and 1,000 IU of vitamin D3) for a bodyweight of 10–20 kg, 1.5 tablets (150 mg of elemental calcium and 1,500 IU of vitamin D3) for a bodyweight of 20–40 kg, and 2 tablets (200 mg of elemental calcium and 2,000 IU of vitamin D3) for a bodyweight of > 40 kg.",e03c0eef49de17ed7a7638fa0500024188b25875ad03d620229d546e9c8b52ba,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Participants,7,5,article[pmcid='PMC9478201']/body//p[7]/sentence[5],exposure_dose,vitamin D,,,25 mg|250 IU,"If the serum 25-OH-D3 level was < 20 ng/mL or > 50 ng/mL, the doses of the calcium and vitamin D3 complex were increased or decreased by 0.25 tablets (25 mg of elemental calcium and 250 IU of vitamin D3).",a97b30147a14ac35ceb9526f057131774dd67a32600105b6b1b8211315dcd251,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Data collection,9,2,article[pmcid='PMC9478201']/body//p[9]/sentence[2],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,"Further, levels of serum calcium (mg/dL), phosphorus (mg/dL), alkaline phosphatase (mg/dL), 25-OH-D3 (ng/mL), parathyroid hormone (PTH, pg/mL), urinary excretion of calcium (Uca, mg/dL), and creatinine (Ucr, mg/dL) in spot urine samples, and urine osmolality were assessed at each visit to identify whether hypercalciuria or any side effects of vitamin D3 supplementation had occurred.",14c04cfa85ac3d5daa344f7aa32be04c59d8b831a990da5dc38606b3f6012adb,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,11,8,article[pmcid='PMC9478201']/body//p[11]/sentence[8],exposure_dose,vitamin D,,,49.9 IU|102.6 IU,"The patients took an average of 49.9 IU/kg (range, 19.6–102.6 IU/kg) vitamin D3 supplementation (Table 1).",e9241a6872b0210d98d000c9631583c9bd588c49db3a605a9efd928f0cb11810,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,14,1,article[pmcid='PMC9478201']/body//p[14]/sentence[1],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,50.8 IU|11.4 mg|10.5 mg,"Three months after KDT initiation with an average vitamin D3 supplementation of 50.8 IU/kg, only one patient had hypercalcemia (serum calcium, 11.4 mg/dL; normal range, 8.5–10.5 mg/dL).",a19fca527ffcfe62bcd6dc588e0c75e2e8c60b8579b98546ca52122f65e9fb4a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,14,2,article[pmcid='PMC9478201']/body//p[14]/sentence[2],exposure_dose,vitamin D,,,55.6 IU|100 mg,"The patient was administered 55.6 IU/kg of vitamin D3 and 100 mg of elemental calcium, and their 25-OH-D3 level increased from 30.84 to 46.7 ng/mL and PTH level was low at 7.8°pg/mL.",25f8a29e8388e1ab30c4ab237d68750492c997549c0bcd09ab79accf32a3d85d,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,14,4,article[pmcid='PMC9478201']/body//p[14]/sentence[4],exposure_dose,vitamin D,,,27.8 IU|50 mg,"Therefore, we reduced the supplemental doses of vitamin D3 and calcium by half (vitamin D3, 27.8 IU/kg; elemental calcium, 50 mg/kg).",d312079ef1c619b3048a03dfc3e708e13676b87e480e7e3b6f77138f0548388e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,14,8,article[pmcid='PMC9478201']/body//p[14]/sentence[8],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,"Moreover, the risk of hypercalciuria decreased as the dose of vitamin D3 supplementation increased (odds ratio = 0.950; p = 0.014) (Table 3).",f3e002475f274f23c3af76fc179b788f9893ebb93704bdfa327e4ec063c363a7,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,21,1,article[pmcid='PMC9478201']/body//p[21]/sentence[1],exposure_dose,vitamin D,,,44.5 IU,"Six months after KDT initiation with an average vitamin D3 supplementation dose of 44.5 IU/kg, calcium and phosphorus levels of all participants were within the normal range.",93b8d08c5f1bf9a54856590b3ede01a71a72c05794b4fba8504a1e3954929a01,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,21,5,article[pmcid='PMC9478201']/body//p[21]/sentence[5],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,"Additionally, an increased dose of vitamin D3 supplementation (odds ratio = 0.956; p = 0.028) and a sufficient 25-OH-D3 level (odds ratio = 0.888; p = 0.010) decreased the risk of hypercalciuria (Figure 2 and Table 3).",822cd296c9f296f72a1ec67560c8e33fa9bdb09228b93b5743b32909f9d42e88,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,21,6,article[pmcid='PMC9478201']/body//p[21]/sentence[6],exposure_outcome,vitamin D,hypercalciur,hypercalciur,49.47 IU,"The optimal level of 25-OH-D3, which minimizes the occurrence of hypercalciuria with maximum sensitivity and specificity, was 39.14 ng/mL (Figure 3A), and the optimal dose of vitamin D3 supplementation was 49.47 IU/kg (Figure 3B).",e7edf0731b78998ebb1c3121d44e4daf76a6a8b5186561510bfc85af9bc60869,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,25,1,article[pmcid='PMC9478201']/body//p[25]/sentence[1],exposure_dose,vitamin D,,,35.3 IU,"One year after KDT initiation with an average vitamin D3 supplementation dose of 35.3 IU/kg, calcium and phosphorus levels of all participants were within the normal range, and six (27.3%) patients had hypoparathyroidism.",4478a9096affdf6990928689b3f00a04f73953ad2d8e660e5ddbf2fc2f7acc3c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,26,1,article[pmcid='PMC9478201']/body//p[26]/sentence[1],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,"In the analysis of the overall follow-up period in which the time variable was corrected through the linear mixed model, the increased dose of vitamin D3 supplementation (odds ratio = 0.976; p = 0.043) and increased 25-OH-D3 level (odds ratio = 0.945; p = 0.002) decreased the risk of hypercalciuria, consistent with the trend shown at 3 and 6 months.",1b79ca5d4dc82979a9c87d34ad37bb7658345fbcd90a14e5129156674327f2ef,agent_fulltext_extraction_only,,false,false
