record_id,target_id,pmid,year,priority,suggested_decision,matched_population_terms,matched_ingredient_terms,matched_outcome_terms,matched_study_terms,title,url
pubmed:29376607:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,29376607,2017,manual_review_high,include_candidate,nephrolithiasis; hypercalciuria,calcium; vitamin d,hypercalciuria; nephrolithiasis,systematic review,[Idiopathic hypercalciuria. Diagnosis and treatment].,https://pubmed.ncbi.nlm.nih.gov/29376607/
pubmed:40551736:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,40551736,2025,likely_exclude,likely_exclude,nephrolithiasis,calcium; vitamin d; supplement,hypercalcemia; nephrolithiasis,randomized; clinical trial,"Cholecalciferol (vitamin D3): efficacy, safety, and implications in public health.",https://pubmed.ncbi.nlm.nih.gov/40551736/
pubmed:41258546:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,41258546,2025,likely_exclude,likely_exclude,kidney stone,calcium; supplement,kidney stone; recurrence,,The Role of Diet in Kidney Stone Pathogenesis and Prevention.,https://pubmed.ncbi.nlm.nih.gov/41258546/
pubmed:34857184:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,34857184,2021,likely_exclude,likely_exclude,hypercalciuria,vitamin d; supplement,hypercalcemia; hypercalciuria; adverse,systematic review,Safety and effectiveness of vitamin D mega-dose: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/34857184/
pubmed:223811:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,223811,1979,likely_exclude,likely_exclude,renal stone; hypercalciuria,vitamin d,hypercalciuria,,Cadmium nephropathy.,https://pubmed.ncbi.nlm.nih.gov/223811/
pubmed:35930049:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,35930049,2023,likely_exclude,likely_exclude,hypercalciuria,vitamin d; supplement,hypercalciuria; adverse,,The clinical relevance of native vitamin D in pediatric kidney disease.,https://pubmed.ncbi.nlm.nih.gov/35930049/
pubmed:33659946:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,33659946,2020,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; adverse,randomized,The role of vitamin D in sarcoidosis.,https://pubmed.ncbi.nlm.nih.gov/33659946/
pubmed:33379176:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,33379176,2020,manual_review_high,include_candidate,kidney stone,calcium; vitamin c; ascorbic acid,kidney stone,cohort,Contribution of Dietary Oxalate and Oxalate Precursors to Urinary Oxalate Excretion.,https://pubmed.ncbi.nlm.nih.gov/33379176/
pubmed:32857334:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,32857334,2021,manual_review_high,include_candidate,hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; adverse,,Vitamin D supplementation: upper limit for safety revisited?,https://pubmed.ncbi.nlm.nih.gov/32857334/
pubmed:41348736:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,41348736,2025,likely_exclude,likely_exclude,kidney stone; urolithiasis,calcium; supplement,kidney stone; recurrence; adverse,randomized,Lime-based supplement reduces calcium oxalate stone recurrence: A multicenter randomized controlled trial.,https://pubmed.ncbi.nlm.nih.gov/41348736/
pubmed:16775452:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,16775452,2006,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d,hypercalciuria,,Vitamin D and calcium receptors: links to hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/16775452/
pubmed:33910705:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,33910705,2021,likely_exclude,likely_exclude,kidney stone; nephrolithiasis,calcium; vitamin d,kidney stone; nephrolithiasis; recurrence,cohort,Genetics of kidney stone disease-Polygenic meets monogenic.,https://pubmed.ncbi.nlm.nih.gov/33910705/
pubmed:31718265:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,31718265,2019,likely_exclude,likely_exclude,,calcium; vitamin d; supplement,hypercalcemia,,Sarcoidosis and calcium homeostasis disturbances-Do we know where we stand?,https://pubmed.ncbi.nlm.nih.gov/31718265/
pubmed:39346653:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,39346653,2024,likely_exclude,likely_exclude,kidney stone,calcium; vitamin d; supplement,kidney stone,randomized,"The complex relationship between vitamin D and kidney stones: balance, risks, and prevention strategies.",https://pubmed.ncbi.nlm.nih.gov/39346653/
pubmed:24910823:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,24910823,2013,manual_review_low,manual_review_low,renal stone,calcium; vitamin d; supplement,,randomized,Calcium and vitamin D in post menopausal women.,https://pubmed.ncbi.nlm.nih.gov/24910823/
pubmed:6765068:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,6765068,1982,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,vitamin d; supplement,hypercalcemia; hypercalciuria; nephrolithiasis,,Vitamin D and bone health in the elderly.,https://pubmed.ncbi.nlm.nih.gov/6765068/
pubmed:32990535:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,32990535,2021,likely_exclude,likely_exclude,kidney stone; urolithiasis,calcium; supplement,kidney stone; recurrence; adverse,randomized; clinical trial,Phytotherapy and Herbal Medicines for Kidney Stones.,https://pubmed.ncbi.nlm.nih.gov/32990535/
pubmed:40353475:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,40353475,2025,likely_exclude,likely_exclude,kidney stone; urolithiasis,calcium; vitamin d; ascorbic acid,kidney stone,systematic review; clinical trial,Recent Progression and Treatment Approaches for the Kidney Stone Management.,https://pubmed.ncbi.nlm.nih.gov/40353475/
pubmed:9429689:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,9429689,1997,likely_exclude,likely_exclude,kidney stone,calcium; vitamin c; ascorbic acid,kidney stone,,No contribution of ascorbic acid to renal calcium oxalate stones.,https://pubmed.ncbi.nlm.nih.gov/9429689/
pubmed:23137489:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,23137489,2012,likely_exclude,likely_exclude,kidney stone; nephrolithiasis; urolithiasis,calcium; supplement,kidney stone; nephrolithiasis,systematic review; randomised; clinical trial; cohort,Calcium supplementation and kidney stone risk in osteoporosis: a systematic literature review.,https://pubmed.ncbi.nlm.nih.gov/23137489/
pubmed:28734988:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,28734988,2018,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; adverse,,Can adverse effects of excessive vitamin D supplementation occur without developing hypervitaminosis D?,https://pubmed.ncbi.nlm.nih.gov/28734988/
pubmed:29275531:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,29275531,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria; kidney stone,,Renal phosphate handling and inherited disorders of phosphate reabsorption: an update.,https://pubmed.ncbi.nlm.nih.gov/29275531/
pubmed:7984788:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,7984788,1994,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; nephrolithiasis,clinical trial,"Role of vitamin D, its metabolites, and analogs in the management of osteoporosis.",https://pubmed.ncbi.nlm.nih.gov/7984788/
pubmed:10593318:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,10593318,1999,likely_exclude,likely_exclude,kidney stone; nephrolithiasis; hypercalciuria,calcium; supplement,hypercalciuria; kidney stone; nephrolithiasis,,Prevention of recurrent nephrolithiasis.,https://pubmed.ncbi.nlm.nih.gov/10593318/
pubmed:31160051:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,31160051,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria; kidney stone,,The idiopathic hypercalciuria reviewed. Metabolic abnormality or disease?,https://pubmed.ncbi.nlm.nih.gov/31160051/
pubmed:38911445:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,38911445,2024,likely_exclude,likely_exclude,kidney stone; urolithiasis,calcium; ascorbic acid,kidney stone,,Oxalates: Dietary Oxalates and Kidney Inflammation: A Literature Review.,https://pubmed.ncbi.nlm.nih.gov/38911445/
pubmed:30632117:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,30632117,2019,likely_exclude,likely_exclude,urolithiasis; hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria,,Vitamin D and Calcium Homeostasis in Infants with Urolithiasis.,https://pubmed.ncbi.nlm.nih.gov/30632117/
pubmed:35768889:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,35768889,2022,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; supplement,hypercalciuria; kidney stone,,"Beta-thalassaemia major: Prevalence, risk factors and clinical consequences of hypercalciuria.",https://pubmed.ncbi.nlm.nih.gov/35768889/
pubmed:30529281:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,30529281,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; kidney stone; adverse,systematic review; randomized; clinical trial,Adverse events from large dose vitamin D supplementation taken for one year or longer.,https://pubmed.ncbi.nlm.nih.gov/30529281/
pubmed:26473773:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,26473773,2015,likely_exclude,likely_exclude,kidney stone,calcium; vitamin d; supplement,hypercalcemia; kidney stone; adverse,systematic review; randomized,Should we prescribe calcium or vitamin D supplements to treat or prevent osteoporosis?,https://pubmed.ncbi.nlm.nih.gov/26473773/
pubmed:38682062:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,38682062,2024,likely_exclude,likely_exclude,kidney stone; nephrolithiasis; urolithiasis,calcium; supplement,kidney stone; nephrolithiasis; recurrence,systematic review,Therapeutic effects of probiotics and herbal medications on oxalate nephrolithiasis: a mini systematic review.,https://pubmed.ncbi.nlm.nih.gov/38682062/
pubmed:31122608:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,31122608,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalciuria; kidney stone,,Phosphaturia in kidney stone formers: Still an enigma.,https://pubmed.ncbi.nlm.nih.gov/31122608/
pubmed:35663378:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,35663378,2022,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d; supplement,hypercalciuria,,Growth hormone therapy in HHRH.,https://pubmed.ncbi.nlm.nih.gov/35663378/
pubmed:38452902:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,38452902,2024,likely_exclude,likely_exclude,kidney stone; nephrolithiasis; hypercalciuria,calcium; supplement,hypercalciuria; kidney stone; nephrolithiasis,,Sex-specific Stone-forming Phenotype in Mice During Hypercalciuria/Urine Alkalinization.,https://pubmed.ncbi.nlm.nih.gov/38452902/
pubmed:33316222:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,33316222,2021,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d,hypercalciuria,,Rare diseases of phosphate and calcium metabolism: Crossing glances between nephrology and endocrinology.,https://pubmed.ncbi.nlm.nih.gov/33316222/
pubmed:7041638:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,7041638,1982,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria,,Calcium-oxalate-crystal-induced bone disease.,https://pubmed.ncbi.nlm.nih.gov/7041638/
pubmed:28335477:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,28335477,2017,likely_exclude,likely_exclude,nephrolithiasis; urolithiasis; hypercalciuria,calcium; vitamin d,hypercalciuria; nephrolithiasis,systematic review; meta-analysis,Association between Circulating Vitamin D Level and Urolithiasis: A Systematic Review and Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/28335477/
pubmed:38015778:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,38015778,2023,manual_review_high,include_candidate,kidney stone; hypercalciuria,calcium,hypercalciuria; kidney stone,,Idiopathic Hypercalciuria - A Major Metabolic Risk for Calcium Kidney Stone Disease.,https://pubmed.ncbi.nlm.nih.gov/38015778/
pubmed:36547746:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,36547746,2022,likely_exclude,likely_exclude,kidney stone; urolithiasis,calcium; supplement,kidney stone,,Osteopontin phosphopeptide mitigates calcium oxalate stone formation in a Drosophila melanogaster model.,https://pubmed.ncbi.nlm.nih.gov/36547746/
pubmed:25511115:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,25511115,2015,likely_exclude,likely_exclude,hypercalciuria,vitamin d,hypercalcemia; hypercalciuria; adverse,systematic review; meta-analysis; clinical trial,Rapid normalization of vitamin D levels: a meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/25511115/
pubmed:15193974:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,15193974,2004,likely_exclude,likely_exclude,kidney stone; urolithiasis,calcium; supplement,kidney stone,,Idiopathic calcium oxalate urolithiasis: risk factors and conservative treatment.,https://pubmed.ncbi.nlm.nih.gov/15193974/
pubmed:9387131:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,9387131,1997,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,calcium; vitamin d,hypercalciuria; nephrolithiasis,,Calciotropic hormones and nephrolithiasis.,https://pubmed.ncbi.nlm.nih.gov/9387131/
pubmed:37768904:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,37768904,2023,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria; kidney stone,,Clinical heterogeneity and therapeutic options for idiopathic infantile hypercalcemia caused by CYP24A1 pathogenic variant.,https://pubmed.ncbi.nlm.nih.gov/37768904/
pubmed:29939320:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,29939320,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalciuria; kidney stone,cohort,Distinct phenotype of kidney stone formers with renal phosphate leak.,https://pubmed.ncbi.nlm.nih.gov/29939320/
pubmed:32292073:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,32292073,2020,likely_exclude,likely_exclude,urolithiasis,calcium; supplement,,,Oxidative stress and endoplasmic stress in calcium oxalate stone disease: the chicken or the egg?,https://pubmed.ncbi.nlm.nih.gov/32292073/
pubmed:14670550:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,14670550,2003,likely_exclude,likely_exclude,kidney stone,calcium; vitamin d; supplement,kidney stone; recurrence,randomized,The potential benefits of dietary and/or supplemental calcium and vitamin D.,https://pubmed.ncbi.nlm.nih.gov/14670550/
pubmed:10491744:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,10491744,1999,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalciuria; kidney stone,,Genetic hypercalciuric stone-forming rats.,https://pubmed.ncbi.nlm.nih.gov/10491744/
pubmed:38765596:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,38765596,2024,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d,hypercalciuria; kidney stone,cohort,The Vitamin D Metabolite Diagnostic Ratio Associates With Phenotypic Traits of Idiopathic Hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/38765596/
pubmed:25290538:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,25290538,2014,manual_review_high,include_candidate,hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria,,Effects of vitamin D and calcium supplementation on hypercalcemia and hypercalciuria.,https://pubmed.ncbi.nlm.nih.gov/25290538/
pubmed:40330359:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,40330359,2025,likely_exclude,likely_exclude,kidney stone; nephrolithiasis; hypercalciuria,calcium; supplement,hypercalciuria; kidney stone; nephrolithiasis,,Idiopathic Hypercalciuria: A Comprehensive Review of Clinical Insights and Management Strategies.,https://pubmed.ncbi.nlm.nih.gov/40330359/
pubmed:24423361:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,24423361,2014,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria; nephrolithiasis,case report,"A lifetime of hypercalcemia and hypercalciuria, finally explained.",https://pubmed.ncbi.nlm.nih.gov/24423361/
pubmed:23154110:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,23154110,2013,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria; nephrolithiasis; recurrence,,[Kidney involvement in sarcoidosis].,https://pubmed.ncbi.nlm.nih.gov/23154110/
pubmed:26707509:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,26707509,2016,likely_exclude,likely_exclude,kidney stone; nephrolithiasis,calcium; supplement,kidney stone; nephrolithiasis,,Nephrolithiasis and Risk of Incident Bone Fracture.,https://pubmed.ncbi.nlm.nih.gov/26707509/
pubmed:24445125:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,24445125,2013,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d; supplement,hypercalciuria,,Use of parathyroid hormone in hypoparathyroidism.,https://pubmed.ncbi.nlm.nih.gov/24445125/
pubmed:229736:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,229736,1979,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d,hypercalciuria,,Physiological basis for absorptive and renal hypercalciurias.,https://pubmed.ncbi.nlm.nih.gov/229736/
pubmed:30851716:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,30851716,2019,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,calcium; vitamin d; supplement,hypercalciuria; nephrolithiasis,,Vitamin D Supplementation and Risk of Hypercalciuria in Stone Formers.,https://pubmed.ncbi.nlm.nih.gov/30851716/
pubmed:41499143:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,41499143,2026,likely_exclude,likely_exclude,nephrolithiasis; hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; nephrolithiasis,,Challenges and pitfalls in diagnosing and managing severe gestational hypercalcemia.,https://pubmed.ncbi.nlm.nih.gov/41499143/
pubmed:36156733:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,36156733,2023,likely_exclude,likely_exclude,hypercalciuria,calcium; supplement,hypercalcemia; hypercalciuria,,Idiopathic infantile hypercalcemia in children with chronic kidney disease due to kidney hypodysplasia.,https://pubmed.ncbi.nlm.nih.gov/36156733/
pubmed:29926935:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,29926935,2018,likely_exclude,likely_exclude,nephrolithiasis,calcium; vitamin d,nephrolithiasis,,"Bacteria, Bones, and Stones: Managing Complications of Short Bowel Syndrome.",https://pubmed.ncbi.nlm.nih.gov/29926935/
pubmed:31188746:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,31188746,2019,likely_exclude,likely_exclude,renal stone; nephrolithiasis; hypercalciuria,calcium; vitamin d,hypercalcemia; hypercalciuria; nephrolithiasis,,CYP24A1 and SLC34A1 genetic defects associated with idiopathic infantile hypercalcemia: from genotype to phenotype.,https://pubmed.ncbi.nlm.nih.gov/31188746/
pubmed:36118750:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,36118750,2022,likely_exclude,likely_exclude,urolithiasis; hypercalciuria,calcium; vitamin d; supplement,hypercalciuria; adverse,,Association of hypercalciuria with vitamin D supplementation in patients undergoing ketogenic dietary therapy.,https://pubmed.ncbi.nlm.nih.gov/36118750/
pubmed:41149617:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,41149617,2025,likely_exclude,likely_exclude,renal stone; nephrolithiasis,calcium; vitamin d; supplement,nephrolithiasis,,Vitamin D Metabolism and the Risk of Renal Stones: A Focus on PHPT.,https://pubmed.ncbi.nlm.nih.gov/41149617/
pubmed:31449775:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,31449775,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d; supplement,hypercalciuria; kidney stone,,Vitamin D and Calcium Supplementation Accelerates Randall's Plaque Formation in a Murine Model.,https://pubmed.ncbi.nlm.nih.gov/31449775/
pubmed:30109410:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,30109410,2019,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d; supplement,hypercalciuria; kidney stone,,"Hereditary hypophosphatemic rickets with hypercalciuria: pathophysiology, clinical presentation, diagnosis and therapy.",https://pubmed.ncbi.nlm.nih.gov/30109410/
pubmed:15685503:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,15685503,2005,manual_review_high,include_candidate,kidney stone; nephrolithiasis; hypercalciuria,calcium; supplement,hypercalciuria; kidney stone; nephrolithiasis,cohort,Fatty acid intake and incident nephrolithiasis.,https://pubmed.ncbi.nlm.nih.gov/15685503/
pubmed:32777848:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,32777848,2020,likely_exclude,likely_exclude,kidney stone; hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria; kidney stone,,Balancing Altered Calcium Metabolism with Bone Health in Sarcoidosis.,https://pubmed.ncbi.nlm.nih.gov/32777848/
pubmed:39818292:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,39818292,2025,likely_exclude,likely_exclude,hypercalciuria,calcium; vitamin d; supplement,hypercalcemia; hypercalciuria,,Chapter 4: Differential diagnosis of primary hyperparathyroidism.,https://pubmed.ncbi.nlm.nih.gov/39818292/
pubmed:24055557:pubmed_kidney_stone_refined_20260603T125918_598b32ee,kidney_stone_refined,24055557,2013,likely_exclude,likely_exclude,renal stone,calcium; vitamin d,,,[Vitamin D and kidney diseases].,https://pubmed.ncbi.nlm.nih.gov/24055557/
