question_id,record_id,regex_passed,regex_signals,llm_decision,kept
HRS3_PREGNANCY,pubmed:28336109,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28407219,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28486989,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:28495620,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28518221,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:28617257,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28693088,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28724657,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28818086,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28934093,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:28938431,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:29019855,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29030199,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29070554,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29155442,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29160184,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29196155,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:29215383,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29272167,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29298985,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29350490,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29411302,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:29417644,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29458926,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29679395,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29722838,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29782556,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29788364,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29801482,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:29882092,false,exposure|outcome,retain,false
HRS3_PREGNANCY,pubmed:29882344,false,population|outcome,retain,false
HRS3_PREGNANCY,pubmed:29976852,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30002014,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30089075,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30149482,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30185932,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30281229,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30392317,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30480773,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30552064,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30561844,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30570133,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30699214,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30873598,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30901325,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30909386,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30969204,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:30977622,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31053513,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31104187,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31109614,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31177763,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31220527,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:31241129,false,exposure|outcome,retain,false
HRS3_PREGNANCY,pubmed:31257442,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31259764,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:31348529,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31353725,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:31368026,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31441896,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:31496456,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31509674,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31584939,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31607468,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31937153,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:31994568,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32131751,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32182980,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32238218,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32312690,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32330373,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32403449,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32539219,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32575163,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32578335,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32599866,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32607698,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32616489,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:3264767,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:32730862,true,exposure|population|outcome,uncertain,false
HRS3_PREGNANCY,pubmed:32843079,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32851085,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32856479,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32871021,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32887377,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:32938966,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32944940,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:32949211,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33023067,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33028282,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33080891,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33109248,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33164294,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33226277,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33243156,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:33297793,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:33305966,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:33348254,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:33494847,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33540920,false,exposure|outcome,retain,false
HRS3_PREGNANCY,pubmed:33783077,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33811784,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33880752,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:33890337,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:34036101,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:34063091,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:34071548,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:34444905,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:34819147,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35023227,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35043647,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35057537,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35098705,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:35182530,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35204698,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35241006,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35300564,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35427363,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35560315,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35577577,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35685517,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35691683,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35725392,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35726870,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35744047,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:35779783,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:35905821,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:360841,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:36108911,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36200449,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36323641,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36361738,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:36401450,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:36432476,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36597650,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36728680,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36803517,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36815494,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:36925361,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37031691,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37062185,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37256661,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:37301431,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:37330569,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37403900,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37432271,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37452793,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37536702,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37585103,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:3762196,false,population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:37630816,false,exposure,deprioritize,false
HRS3_PREGNANCY,pubmed:37643857,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:37686762,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:37757928,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:37778518,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38039856,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:38045667,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38071990,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:38167523,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38213293,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38214544,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38263894,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38297273,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:38341546,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38342151,false,exposure|population,deprioritize,false
HRS3_PREGNANCY,pubmed:38399492,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38444046,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:38580949,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38581744,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38651794,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38807919,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38886787,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38955352,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:38965577,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39077939,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39140983,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:39145520,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39181559,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39269153,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39365348,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39457263,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39516964,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39596234,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39665982,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39674256,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:39674324,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:39675840,false,exposure|outcome,retain,false
HRS3_PREGNANCY,pubmed:39681134,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39683462,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39716171,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39755576,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39756471,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39796491,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39833730,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39888921,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39930022,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:39936792,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40139536,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40145707,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:40252729,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40334749,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40340805,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40442923,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40506758,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40507208,false,population|outcome,retain,false
HRS3_PREGNANCY,pubmed:40509740,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40517226,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:4054028,false,exposure,retain,false
HRS3_PREGNANCY,pubmed:40548170,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40634250,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40643866,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40657707,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40736606,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40792481,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40876035,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40920401,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:40956656,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:40996763,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:41048272,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41055223,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41172352,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41219813,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:41254684,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41430994,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41589020,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41618740,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41702641,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41722754,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41866191,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41876129,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41921332,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:41956401,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42004696,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:42025271,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42068814,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42087087,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42124073,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42127489,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42170966,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42251807,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42261719,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42341514,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:42356229,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:42356378,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:4943633,false,population,retain,false
HRS3_PREGNANCY,pubmed:6350405,false,exposure|outcome,retain,false
HRS3_PREGNANCY,pubmed:7215271,false,population,deprioritize,false
HRS3_PREGNANCY,pubmed:7439085,false,,retain,false
HRS3_PREGNANCY,pubmed:8296827,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9089914,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9122886,true,exposure|population|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:9133789,false,exposure|population,retain,false
HRS3_PREGNANCY,pubmed:9430326,false,exposure|outcome,deprioritize,false
HRS3_PREGNANCY,pubmed:9464741,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9488247,false,exposure|outcome,retain,false
HRS3_PREGNANCY,pubmed:9544922,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9699175,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9762383,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9818920,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9857270,true,exposure|population|outcome,retain,true
HRS3_PREGNANCY,pubmed:9883915,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:10347134,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:10366933,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:10462287,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:10584584,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:10586838,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:10589261,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:10802502,false,exposure,uncertain,false
HRS4_LIVER_DISEASE,pubmed:10946563,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:11106086,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11151906,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11276298,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11432014,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:11527172,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11598552,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:1173650,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:1173917,false,population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:11787084,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:11787086,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:11826667,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:11826672,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11873112,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11877593,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11902035,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:11951318,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:11955027,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11955030,false,exposure,uncertain,false
HRS4_LIVER_DISEASE,pubmed:11955047,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:11959540,false,exposure,uncertain,false
HRS4_LIVER_DISEASE,pubmed:11994028,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12014355,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:12120808,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12125181,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12125250,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:12131903,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:12163142,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12174378,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:12244883,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:12361828,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:12391560,false,population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:12414243,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:12499812,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:12500906,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12503940,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12515265,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:12575547,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:12693919,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:12697018,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:12720510,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12772052,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12788957,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12806613,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12807347,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:12808361,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12808475,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:12816621,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:12816629,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:12879994,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12910431,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12912743,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12916070,false,exposure|population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:12916078,false,population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:12923378,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12950418,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:12957297,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:13679326,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:13679348,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:14535172,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:14572599,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:14587886,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:14627335,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:14638649,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:14638650,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:14714956,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:14735431,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:14748890,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:1478408,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:1478415,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:1493887,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:1493895,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:1493896,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:14960147,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:14976355,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:14995055,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15009783,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:15068826,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15069011,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:15075963,false,population|outcome,uncertain,false
HRS4_LIVER_DISEASE,pubmed:15114493,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15128366,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15146159,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:15153351,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:15232366,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15237856,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15243386,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:15264453,true,exposure|population|outcome,retain,true
